TEMP,RELHUMID,PRESS,WINDSP,PRECI,Moisture
17.89,72.5,101.09,1.93,0,0.82
19.26,77.06,101.08,2.17,0,0.82
19.69,89.75,101.16,2.27,2.19,0.82
20.84,92.25,101.05,2.61,12.04,0.82
22.75,91.38,100.97,3.93,10.6,0.82
22.52,88.94,101.1,3.27,0.56,0.82
22.05,82.75,101.24,1.95,0.02,0.81
21.19,80.5,101.27,2.02,0,0.81
20.23,75.88,101.39,2.28,0,0.81
19.65,75.75,101.47,2.22,0,0.8
17.75,80.12,101.55,2.88,0,0.8
16.01,80.5,101.63,3.04,0,0.8
14.83,77.56,101.66,2.7,0,0.8
15.81,83.75,101.69,2.27,0,0.8
17.92,83.69,101.74,1.62,0,0.79
18.68,82.25,101.66,1.33,0,0.79
19.23,83.62,101.46,1.63,0,0.79
18.65,78.12,101.26,2.11,0,0.78
16.85,72.38,101.27,2.26,0,0.78
16.18,73.56,101.26,2.58,0,0.78
14.75,75.56,101.35,3.4,0,0.77
15.26,76.94,101.39,2.92,0,0.77
15.24,74.44,101.36,2.66,0,0.77
15.91,70.62,101.46,2.02,0,0.77
16.7,77.44,101.39,2.27,0,0.77
17.59,78,101.22,2.4,0,0.77
16.62,77.81,101.09,2.12,0,0.76
15.89,77.31,100.97,3.14,0,0.76
14.63,72,101.14,3.13,0,0.75
12.81,72.06,101.32,2.92,0,0.75
13.11,67.44,101.19,2.62,0,0.75
13.36,64.88,101.09,2.58,0,0.74
13.55,61.38,101.24,2.45,0,0.74
13.57,61.31,101.43,1.97,0,0.74
12.58,66,101.56,2.57,0,0.73
12.83,65,101.57,2.41,0,0.73
12.81,67.31,101.46,2.2,0,0.73
13.88,68.44,101.36,1.37,0,0.73
14.51,68.62,101.31,1.48,0,0.73
13.94,70.94,101.39,2.33,0,0.73
14.12,64.38,101.31,2.5,0,0.72
14.73,66.31,101.24,2.59,0,0.72
14.95,62.75,101.27,2.31,0,0.72
14.25,62.69,101.25,2.48,0,0.71
14.36,59.5,101.33,2.33,0,0.71
15.96,62,101.21,2.12,0,0.71
16.1,65.62,101.2,2.14,0,0.7
15.69,61.44,101.1,2.2,0,0.7
16.12,61.81,101,1.97,0,0.7
17.72,74.75,100.84,2.25,0,0.7
17.79,66.38,100.91,2.53,0,0.7
16.8,66.31,101.03,2.29,0,0.7
16.16,59.75,101.13,2.35,0,0.69
16.26,55.12,101.26,1.77,0,0.69
16.37,56,101.34,2.07,0,0.68
16.63,57.75,101.2,2.31,0,0.68
16.41,66.88,101.06,2.34,0,0.67
17.53,67.38,101.06,1.88,0,0.67
18.74,63.31,101.08,1.75,0,0.67
19.27,64.44,101.19,1.7,0,0.66
20.14,71,101.16,2.1,0,0.66
20.51,74.5,101.42,1.66,0,0.66
19.72,70.25,101.29,2.55,0,0.66
20.05,66.12,101.04,2.55,0,0.66
20.25,63.75,100.98,2.71,0,0.65
20.9,64.12,101,2.1,0.01,0.65
20.66,60,101.31,2.45,0.01,0.64
18.57,55.62,101.53,1.84,0.05,0.64
18.99,54.44,101.59,2.76,0,0.64
18.93,63.69,101.67,2.93,0,0.63
20.5,72.38,101.62,3,0,0.63
19.3,59.12,101.66,2.86,0,0.62
19.02,53.69,101.45,2.77,0,0.62
20.03,58.88,101.07,2.55,0,0.62
21.08,60.75,101.01,2.45,0,0.62
21.26,65.44,101.08,2.27,0,0.61
22.59,67.94,101.04,1.71,0,0.61
22.88,58.25,100.87,1.89,0,0.6
22.45,53.5,100.85,2.19,0,0.6
22.94,60.81,100.92,3.06,0,0.59
24.58,62.12,101.1,2.05,0,0.59
24.9,55.12,101.07,2.33,0,0.59
24.55,57.06,100.92,2.29,1.69,0.59
24.4,52.38,100.98,2.22,0.01,0.58
23.93,56.75,100.95,1.7,0,0.58
24.19,52.44,100.88,2.67,0,0.57
24.28,60.88,100.74,3.05,0,0.57
25.88,59.69,100.49,3.39,0,0.56
25.84,54.31,100.61,2.62,0,0.55
25.4,50.19,100.8,3.05,0,0.55
25.45,48.5,100.88,2.8,0.03,0.55
25.31,38.75,101.03,2.36,0.01,0.55
24.26,35.62,101.08,2.41,0,0.54
24.35,38.62,100.98,2.84,0,0.54
24.48,40,100.94,2.91,0,0.53
24.63,48.19,100.96,3.17,0,0.52
25.53,58.12,100.9,2.84,0.02,0.52
27.51,51.44,100.82,2.17,0.28,0.52
25.92,44.75,100.73,2.77,0,0.52
26.83,48.56,100.63,2.41,0,0.51
27.46,58.38,100.59,3.14,0.08,0.51
27.87,52.38,100.71,3.65,0.48,0.5
28.1,50.06,100.9,1.85,0.14,0.5
26.74,40.19,101.02,2.65,0.08,0.49
25.97,35.62,100.81,2.46,0,0.49
26.96,38.31,100.7,1.99,0,0.48
27.7,54.56,100.49,2.83,0,0.48
29.12,60.5,100.5,2.85,0.09,0.48
29.26,63.19,100.85,2.12,0.72,0.48
29.05,57.88,101.02,2.42,0.73,0.48
28.53,60.69,100.88,2.27,3.59,0.48
29.11,51.75,100.71,2.55,0,0.47
29.12,48.62,100.66,2.16,0,0.47
29.08,62.12,100.6,3.66,0,0.46
29.76,62.31,100.54,4.09,0.01,0.46
28.93,64.69,100.68,3.02,0.64,0.46
28.24,66.06,100.75,1.66,3.36,0.46
26.21,66.38,100.88,2.05,8.8,0.47
27.69,56.06,100.74,2.1,0.03,0.47
28.63,59.75,100.57,2.94,0.08,0.46
28.57,65.75,100.43,3.55,0.31,0.46
29.14,65.75,100.57,2.88,0.74,0.46
26.7,80.94,100.8,1.66,13.22,0.46
26.88,74.94,100.89,2.24,5.85,0.48
27.69,71.38,100.89,2.86,10.91,0.48
28.03,68.06,100.74,3.09,10.96,0.48
28.83,66.06,100.64,3.36,3.17,0.48
28.93,66.88,100.56,3.3,8.75,0.49
28.87,65.88,100.62,3.2,7.55,0.51
30.23,61.25,100.52,3.25,2.78,0.5
29.87,53.69,100.53,3.32,0.72,0.5
30.18,58.38,100.6,2.69,0.04,0.49
31.54,60.5,100.6,3.35,0.74,0.48
30.62,63.75,100.49,3.38,5.61,0.48
31.4,61.69,100.27,3.79,0.38,0.48
31.69,64.06,100.27,4.52,0.29,0.48
31.89,65.25,100.24,4.96,3.48,0.47
31.37,66.94,100.37,3.48,4.16,0.47
31.66,59.62,100.5,2.72,0.83,0.47
31.23,55.69,100.45,2.72,0.2,0.46
30.94,59.38,100.31,3.25,0.03,0.46
30.69,63.56,100.42,3.63,3.99,0.45
29.22,67.19,100.67,2.69,12.74,0.47
30.16,60.44,100.59,3.64,1.42,0.47
30.54,64.25,100.33,4.7,0.72,0.47
29.99,68.94,100.38,4.22,12.7,0.46
29.46,68.94,100.51,2.27,2.55,0.47
29.69,67.62,100.55,2.28,1.92,0.47
29.53,65.62,100.66,1.21,1.15,0.47
30.4,61.5,100.54,3.3,1,0.46
31.26,66.56,100.44,5.05,3.05,0.46
32.26,64.06,100.37,6.12,0.37,0.46
32.87,60.06,100.16,4.73,0.45,0.45
33.64,59.5,100.09,4.38,1.08,0.45
33.42,58.94,100.27,3.66,1.06,0.45
32.6,59.25,100.53,3.8,1.96,0.45
32.01,60.44,100.41,2.89,3.08,0.45
31.61,60.38,100.44,2.95,1.24,0.45
30.71,67.88,100.44,3.33,7,0.44
29.34,71.06,100.54,2.29,5.1,0.45
30.73,59.31,100.35,3.24,0.51,0.44
29.37,71.25,100.26,4.71,8.03,0.44
30.18,68.12,100.22,2.09,4.74,0.45
31.66,63.56,100.12,2.58,2.86,0.45
31.89,64.19,100.09,2.86,4,0.45
32.05,63,100.19,4.06,0.38,0.45
32.36,61.69,100.18,3.97,0.03,0.45
31.13,69.5,100.25,4.8,10.92,0.45
29.29,77.25,100.27,4.96,6.72,0.45
29.96,72.88,100.15,5.82,0.21,0.45
30.77,70.81,100.09,5.86,1.22,0.45
31.63,67.12,100.11,5.29,0.24,0.45
31.58,68.31,100.15,5.04,0.17,0.45
31.88,65.31,99.93,4.76,0.06,0.45
32.22,60.81,99.86,3.97,0.26,0.44
32.62,56.19,99.92,3.28,0.39,0.44
32.09,66.5,100.13,3.99,1.39,0.44
29.36,80.5,100.36,3.31,17.61,0.44
28.91,81.75,100.32,3.18,24.98,0.46
29.95,76.81,100.01,2.75,0.78,0.46
30.34,75.75,100,2.9,2.22,0.46
29.78,75,100.23,3.23,3.25,0.46
30.25,74.12,100.26,2.3,3.44,0.47
31.17,71.25,99.94,3.02,5.92,0.46
29.83,77.94,99.69,1.83,7.88,0.47
30.03,76.69,99.39,1.29,12.37,0.48
29.25,78.44,99.25,2.92,3.64,0.48
31.4,73.88,99.11,2.84,7.47,0.48
30.32,80.19,99.12,3.41,27.21,0.48
31.08,73.44,99.23,4.87,2.56,0.5
31.62,72.12,99.37,4.87,1.18,0.49
33.12,63.38,99.53,4.2,0.05,0.49
32.69,62.62,99.68,2.51,0.15,0.48
31.97,64,99.68,4.34,1.5,0.48
32.54,67.25,99.6,2.98,0.65,0.48
32.05,68.31,99.71,2.61,0.63,0.48
30.59,79.56,99.94,3.62,3.17,0.47
29.75,79.38,100.04,4.23,5.47,0.48
29.8,76.75,99.98,3.8,0.46,0.48
29.33,81.81,99.92,4.45,3.19,0.48
29.06,83,99.84,4.05,11.96,0.49
28.72,86.75,99.7,4.01,25.47,0.51
27.84,86.5,99.7,2.5,22.41,0.53
28.26,87.56,99.68,4.16,18.64,0.55
27.8,86.81,100.03,4.4,4.54,0.56
28.86,81.12,100.07,3.55,3.14,0.56
29.44,79.38,100.01,4.66,0.06,0.55
29.35,82.31,99.98,4.7,4.98,0.55
29.23,82.94,99.89,4.41,2.5,0.55
28.46,86.19,99.82,4.88,21.75,0.56
27.95,89.25,99.79,4.73,19.43,0.57
29.48,80.69,99.75,2.9,2.41,0.58
30.2,79.69,99.66,1.78,11.33,0.58
30.03,82.31,99.58,2.73,3.34,0.59
29.19,84.94,99.59,3.26,3.22,0.58
29.48,84.88,99.65,3.87,15.29,0.59
29.3,87.12,99.69,3.31,15.99,0.59
29.3,85.75,99.58,2.98,1,0.59
29.05,86.62,99.52,2.26,6.38,0.59
28.89,88.81,99.55,2.85,3.56,0.59
29.1,87.25,99.48,3.23,4.99,0.6
29.11,87.5,99.41,4.33,9.65,0.6
29.27,85.5,99.4,4.66,8.85,0.61
29.44,84.81,99.48,5.88,10.1,0.62
29.86,84.5,99.6,3.23,3.3,0.62
30.55,82.31,99.52,2.66,3.9,0.62
30.16,86.62,99.41,2.38,8.36,0.62
29.2,87.69,99.28,5.81,12.54,0.63
28.86,87.88,99.27,6.8,30.81,0.65
29.01,84.44,99.71,4.91,16.14,0.66
28.67,86.19,99.9,3.02,7.22,0.66
28.23,88.38,99.88,4.02,19.58,0.66
27.62,90.31,99.87,3.51,26.81,0.66
27.57,90.06,99.75,4.09,21.89,0.68
28.4,86.62,99.77,3.34,16.33,0.68
28.58,87.5,99.7,4.31,7.27,0.69
28.42,88.69,99.63,3.6,12.05,0.7
28.44,86.75,99.65,2.96,17.52,0.71
27.65,87.69,99.69,5.02,22.38,0.73
27.32,87.12,99.86,4.19,0.83,0.73
28.21,87.19,99.79,3.12,4.3,0.72
28.84,84.38,99.75,2.76,4.05,0.72
28.72,88.31,99.73,2.33,24.05,0.73
28.03,92.19,99.54,3.16,24.98,0.79
28.19,90.44,99.6,4.66,12.14,0.81
28.18,87.88,99.84,4.4,5.68,0.81
28.41,86.5,100.05,2.98,2.31,0.81
28.82,86.5,99.96,2.47,0.52,0.8
28.68,89.12,99.72,2.98,2.92,0.8
28.73,88.12,99.53,2.41,3.08,0.8
29.14,86.56,99.53,2.15,3.5,0.8
28.86,89.31,99.49,2.84,4.88,0.8
28.73,89.75,99.68,5.1,5.59,0.8
28.59,88.5,99.9,4.4,4.42,0.81
28.4,87.25,99.76,2.22,6.35,0.81
29.06,86.12,99.61,1.78,0.45,0.8
28.63,90.5,99.5,1.98,22.09,0.8
28.33,90.62,99.68,3.91,13.14,0.83
28.51,88.5,99.8,3.04,6.32,0.84
28.76,89.19,99.76,2.38,34.82,0.84
28.19,89.38,99.84,2.76,3.97,0.84
28.28,92.62,99.8,2.38,4.23,0.84
28.8,88.75,99.73,2.37,8.34,0.85
28.28,89.06,99.63,2.72,8.14,0.85
28.12,91.81,99.69,4.16,5.3,0.85
28.37,90.25,99.93,3.61,13.22,0.86
28.47,87.12,100.06,2.55,3.27,0.86
28.4,88.38,99.92,2.62,2.8,0.86
28.91,88.06,99.91,2.01,7.06,0.87
27.87,91,100.07,2.93,6.34,0.87
27.33,92.38,100.08,3.74,19.98,0.88
27.76,89.38,100.05,3.27,3.71,0.88
27.53,90.06,100.08,2.03,4.23,0.88
27.91,88.56,99.87,1.98,14.78,0.88
27.37,91.25,99.68,6.33,14.85,0.89
27.71,89.62,100.12,4.77,8.3,0.9
28.14,87.25,100.33,2.88,0.77,0.89
27.83,88.12,100.43,2.77,0.48,0.88
28.18,88.94,100.61,3.63,3.96,0.88
27.65,90.38,100.57,2.19,9.64,0.88
27.73,89.5,100.35,2.56,1.27,0.88
27.9,89.81,100.25,2.75,6.78,0.88
28.55,84.81,100.37,1.58,2.67,0.88
28.8,83.69,100.46,1.35,5.65,0.88
28,87.31,100.31,1.86,2.42,0.88
28.87,83.5,100.14,2.21,0.03,0.88
28.53,83.38,100.15,2.41,0,0.88
28.3,85.19,100.16,2.33,0.89,0.88
27.37,93.38,100.2,4.57,46.43,0.88
26.84,93.38,100.57,4.81,10.45,0.9
26.42,91.06,100.99,2.48,4.7,0.9
27.34,85.5,100.96,2.25,0.03,0.9
28.01,86.12,100.7,2.69,0,0.89
27.72,87.44,100.54,1.94,0.15,0.88
27.84,85.44,100.5,1.47,5.08,0.88
28.09,84.06,100.57,1.31,1.78,0.88
28.19,83.62,100.63,1.48,1.73,0.88
28.65,82.56,100.61,1.85,0.42,0.88
28.05,80.19,100.61,2.1,0.05,0.87
27.53,75.25,100.68,1.94,0,0.86
27.37,80.12,100.72,2.45,0,0.86
27.63,78.5,100.7,1.96,0,0.85
27.87,75.25,100.79,1.81,0,0.84
27.69,75.19,100.84,1.55,0.01,0.84
28.01,72.44,100.82,1.31,0,0.83
27.72,69.25,100.8,1.16,0,0.83
27.48,72.44,100.76,1.38,0,0.82
26.72,73.88,100.7,1.84,0,0.81
25.23,90.38,100.67,3.41,5.19,0.8
25.09,93.5,100.73,3.65,11.48,0.81
25.13,92.56,100.8,3.05,14.96,0.82
25,95.12,100.55,5.13,5.76,0.83
25.09,82.69,100.88,2.84,0.46,0.83
25.57,75.56,101.05,1.94,0.03,0.82
24.93,70.81,101.05,1.65,0,0.82
24.63,69.5,100.94,1.44,0,0.81
25.01,80.62,100.83,2.12,0,0.8
26.7,74.31,100.92,1.33,0,0.8
26.61,71.38,101.05,1.32,0,0.8
26.1,69.62,101.09,1.58,0,0.79
25.53,70.38,101,1.59,0,0.78
25.46,72,100.99,1.62,0,0.78
24.67,75.38,101.04,1.98,0.77,0.77
23.19,64.56,101.23,2.12,0,0.77
23.67,63,101.3,1.66,0,0.77
24.12,63,101.31,1.25,0,0.76
24.11,73.69,101.28,1.75,0.04,0.76
23.55,87.69,101.22,2.03,1.92,0.75
22.94,89.81,101.12,4.06,0.7,0.75
24.48,85.25,101.16,2.37,0.51,0.74
25.37,79.25,101.13,1.24,0,0.74
25.2,78.19,101.09,1.28,0.18,0.73
25.12,77.94,101.12,1.66,0.01,0.73
24.73,83.38,101.1,2.61,0,0.73
25.26,84.31,101.01,2.88,0,0.72
25.79,76.25,101.04,1.73,0.04,0.72
25.51,74.75,101.22,1.05,1.79,0.72
23.37,78.5,101.16,1.85,0,0.71
21.58,69.25,101.05,1.99,0,0.71
21.33,70.62,101.1,2.09,0,0.7
22.66,71.44,101.16,1.87,0,0.7
22.22,72.94,101.06,2.09,0,0.7
21.96,71.81,100.89,1.95,0,0.7
22.66,70.62,100.95,1.57,0,0.69
22.51,74.25,101.07,2.26,0,0.69
22.56,71,101.03,2.43,0,0.68
22.01,73.06,101,2.67,0,0.68
21.91,68.94,101.21,1.95,0,0.67
21.58,63.12,101.36,1.52,0,0.67
22.18,68.25,101.31,1.5,0,0.67
20.97,68.94,101.37,2.16,0,0.66
20.86,68.31,101.39,2.11,0,0.66
20.3,67.62,101.4,2.41,0,0.66
19.53,70.62,101.39,2.49,0,0.66
20.32,74.56,101.36,2.22,0,0.65
20.83,71,101.27,1.59,0,0.65
21.42,71.69,101.43,1.67,0,0.65
21.55,73.06,101.46,1.55,0,0.64
21.08,71.69,101.51,1.78,0,0.64
20.83,73,101.48,1.85,0,0.64
20.8,72.06,101.29,2.05,0,0.63
20.43,70.25,101.16,2.42,0,0.63
19.84,67,101.3,2.42,0,0.62
19.01,66.12,101.39,2.77,0,0.62
18.59,66.19,101.21,2.78,0,0.62
19.1,65.88,101.1,2.53,0,0.62
18.4,63.25,101.15,2.52,0,0.62
17.16,63.19,101.33,2.91,0,0.62
16.73,59.94,101.27,2.59,0,0.61
18.12,59.44,101.23,2.55,0,0.61
18.51,65.19,101.19,2.81,0,0.61
19.51,63.62,101.32,2.25,0,0.6
20.01,67.38,101.44,2.23,0,0.6
20.14,63.69,101.55,2.94,0,0.6
18.22,58.25,101.66,3.59,0,0.59
19.03,61.75,101.67,2.88,0.26,0.59
18.04,84.06,101.57,3.52,11.54,0.6
18.44,89.94,101.29,5.08,12.82,0.62
17.36,75.5,101.51,2.9,0.05,0.62
16.32,74,101.5,2.69,0,0.62
15.83,67.19,101.41,2.52,0,0.62
15.33,65.94,101.47,2.8,0,0.62
15.12,61.75,101.45,2.92,0,0.61
15.29,59.69,101.34,2.84,0,0.61
15.23,56.62,101.29,2.73,0,0.61
14.77,57.81,101.27,2.83,0,0.6
14.2,57.69,101.23,3.11,0,0.6
13.98,57.25,101.3,3.34,0,0.6
13.05,56.75,101.61,2.99,0,0.6
13.41,57.19,101.71,3.37,0,0.59
14.3,61.31,101.69,3.34,0,0.59
15.15,59.12,101.71,3.02,0,0.59
15.62,57.81,101.69,3.02,0,0.59
15.67,54.56,101.71,2.66,0,0.59
15.26,56.5,101.79,2.57,0,0.59
15.88,57.44,101.62,2.9,0,0.59
17.55,60,101.45,2.52,0,0.58
18.21,58.12,101.29,2.65,0,0.58
17.85,62.31,101.21,3.15,0,0.58
17.9,62.38,101.35,2.43,0,0.57
17.05,56.31,101.45,2.3,0,0.57
16.12,52.62,101.52,2.52,0,0.57
16.46,53.94,101.49,2.78,0,0.56
17.13,53.12,101.47,2.86,0,0.56
18.08,58.44,101.3,2.34,0,0.56
17.22,53.88,101.46,3.03,0,0.56
15.49,46.69,101.53,2.85,0,0.55
16.07,48.5,101.31,2.74,0,0.55
16.87,46.56,101.3,2.63,0,0.55
16.58,48.25,101.42,2.82,0,0.55
17.48,50,101.45,2.38,0,0.55
18.82,49.06,101.39,2,0,0.55
20.19,48.88,101.41,1.39,0,0.55
21.16,47.62,101.35,0.99,0,0.54
21.62,48.12,101.41,1.66,0,0.54
21.58,51.38,101.46,1.64,0,0.54
21.15,57.62,101.47,3.04,0,0.53
20.48,64,101.5,3.07,0,0.53
21.23,56.19,101.51,3.85,0,0.53
18.57,45.38,101.52,4.27,0,0.52
16.54,36.56,101.66,2.59,0,0.52
17.79,38.06,101.59,2.46,0,0.52
18.93,45.69,101.43,2.48,0,0.52
19.65,42.06,101.29,2.53,0,0.52
20.28,42.06,101.47,2.45,0,0.52
20.5,43.44,101.63,2.59,0,0.51
20.16,42.06,101.49,2.9,0,0.51
21.33,40.12,101.18,2.16,0,0.51
22.58,54.56,101.22,1.5,0,0.5
22.98,59.75,101.19,2.05,0,0.5
22.3,66.81,101.29,3.17,1.13,0.5
18.68,50.06,101.64,3.19,0.01,0.5
18.58,38.56,101.66,2.91,0,0.49
19.7,42.06,101.7,2.81,0,0.49
20.83,40.56,101.63,2.77,0,0.49
22.37,41.62,101.35,2.46,0,0.48
23.73,42.5,101.28,2.48,0,0.48
22.06,52.06,101.25,3.41,1.51,0.48
22.03,53.56,100.96,3.59,0.01,0.48
20.99,39.12,100.97,2.35,0,0.48
23.07,56.19,101.14,2.7,0,0.48
24.83,54.75,101.4,2.38,0,0.48
25.82,43.62,101.45,2,0,0.47
25.98,51,101.1,2.7,0,0.47
27.36,54.88,100.83,3.05,0.07,0.47
26.38,44.31,100.85,2.27,0.19,0.46
24.61,62.75,100.87,2.65,20.25,0.48
23.57,80.62,100.89,2.64,35.02,0.49
23.51,85.38,100.75,3.73,25.98,0.5
22.26,72.81,100.91,3.55,12.33,0.52
20.32,56.19,101.26,2.2,0,0.52
20.79,48.44,101.25,1.95,0,0.52
21.32,56.81,100.97,2.2,0,0.51
22.7,73.94,100.67,2.85,6.59,0.51
24.55,76.81,100.53,3.15,9.43,0.52
24.29,63.19,100.75,1.92,0.06,0.52
23.47,54.38,100.92,2.26,0,0.51
22.18,50,101.05,2.82,0,0.51
22.4,55.5,101.06,2.8,0,0.5
24.13,70.56,101.03,3.4,0.01,0.5
26.44,65.94,101.09,2.28,0.4,0.49
26.63,61.62,101.04,2.85,0,0.49
28.4,60.69,101.05,2.56,0,0.48
27.87,62.69,101.09,2.01,0.05,0.48
26.96,67,101.16,2.66,2.89,0.48
27.46,61.5,101.13,3.27,0.19,0.48
28.08,57.88,101.11,1.77,1.35,0.48
24.91,64.38,101.07,3.53,6.57,0.48
26.44,59,100.8,3.4,0.02,0.48
26.23,58.25,100.85,2.88,0,0.48
27.48,64.06,100.89,3.7,0.01,0.47
28.56,65.5,100.81,4.41,4.42,0.47
27.23,55.31,100.83,3.04,1.14,0.47
26.21,41.62,100.86,2.48,0,0.46
26.76,45.06,100.83,2.93,0,0.46
28.21,53.19,100.93,3.13,0.74,0.45
26.44,54.75,101.11,2.67,4.52,0.46
27.51,59.62,101,2.76,0,0.45
27.95,65.12,100.69,4.27,0,0.45
29.08,62.31,100.57,2.97,0,0.45
30.01,63.81,100.49,4.3,0.76,0.45
29.84,66.44,100.6,4.23,2.42,0.45
29.71,58.69,100.58,3.98,0.47,0.45
28.72,58.25,100.68,3.02,0,0.44
29.84,64,100.75,3.9,0,0.44
30.44,62.44,100.67,2.43,0.65,0.44
30.51,64.06,100.67,2.59,9.59,0.44
29.13,65.62,100.67,3.88,3.44,0.45
29.72,65.06,100.49,4.37,0.61,0.45
30.29,61.88,100.53,3.59,2.66,0.44
29.65,67.44,100.66,3.96,6.18,0.45
30.52,64.56,100.59,3.19,0.07,0.44
31.34,59.69,100.5,2.3,0.05,0.44
31.83,58.25,100.54,2.53,0.26,0.44
31.87,58.5,100.52,4.09,0.18,0.43
32.88,56.69,100.42,3.58,0,0.43
32.68,55.75,100.49,2.64,0.94,0.42
32.55,55.69,100.68,1.73,2,0.42
30.91,42.31,100.74,2.41,0,0.42
31.33,51.31,100.55,3.04,0.23,0.42
31.59,42.19,100.43,2.48,0.03,0.42
31.91,48.12,100.33,3.95,0.93,0.41
30.78,56.94,100.41,1.78,4.96,0.42
31.09,54,100.6,2.89,0.3,0.42
32.07,52.12,100.63,3.27,0.08,0.41
32.48,51.38,100.55,3.65,0.01,0.41
32.96,55.06,100.33,4.02,2.06,0.41
33.47,57.62,100.21,4.01,1.8,0.41
34.23,52.69,100.17,4.89,0,0.41
33.96,54.75,100.23,5.66,0,0.41
33.12,56.81,100.24,6.79,0.72,0.41
32.03,62.12,100.29,7.07,0.56,0.41
32.4,59.75,100.34,5.51,0.11,0.41
28.73,78.5,100.15,6.36,36.56,0.41
28.98,73.5,99.81,6.97,29.39,0.47
31.16,63.81,100.45,3.71,0,0.47
32.12,55,100.24,3.8,0,0.46
32.23,57.62,100.09,4.33,0.09,0.45
31.48,61.06,100.02,3.8,9.76,0.47
32.89,57.19,99.9,4.3,0,0.47
33.33,59.56,100.07,4.13,0,0.46
33.23,61.88,100.27,4.48,0,0.46
33.29,59.69,100.24,3.47,0,0.45
33.82,57.62,100.17,4.48,2.44,0.45
32.4,62.69,100.19,4.05,12.95,0.45
32.83,58.5,100.31,5.09,2.53,0.45
32.98,58.81,100.33,3,0.71,0.45
33.44,58.5,100.21,4.17,0,0.45
33.84,58.62,100.15,3.5,0.22,0.45
33.33,61.31,100.33,2.98,0.3,0.45
32.98,60.88,100.46,4.16,2.21,0.44
33.24,61.25,100.34,4.54,1.5,0.44
33.38,59.25,100.22,5.11,1.07,0.44
32.42,63.06,100.27,5.64,3.66,0.43
32.37,67.31,100.13,5.2,3.2,0.43
31.39,71.12,100,5.29,14.29,0.43
32.64,64,99.99,3.3,1.91,0.44
33.19,64.06,100.06,4.61,0.27,0.43
33.49,62,100.02,4.58,0.21,0.43
34.05,57.62,99.96,3.95,0.5,0.43
34.09,57.81,99.92,5.28,0.82,0.42
33.41,59.69,100.04,5.8,2.62,0.42
33.47,61.5,100.07,4.98,1.25,0.42
32.69,64.5,100.16,5.17,9.52,0.42
31.83,65.19,100.16,2.33,1.42,0.42
32.4,63.75,100.07,4.99,3.17,0.42
30.8,76.25,100,4.34,7.86,0.42
30.05,80.31,100.08,3.08,6.1,0.42
29.47,78.81,100.18,2.84,0.37,0.42
30.08,75.12,100.1,2.62,0.27,0.41
32.14,67.12,99.9,2.5,0.04,0.41
32.57,67.88,99.77,4.94,0,0.41
32.15,69.19,99.76,5.25,0.26,0.41
32.5,70.75,99.8,3.25,3.55,0.41
32.84,68.12,99.7,2.41,2.28,0.42
34.12,61,99.58,2.99,0.42,0.42
33.24,66,99.61,3.37,4.44,0.42
35.09,58.44,99.55,4.53,0.05,0.42
35.18,58.44,99.58,4.29,0.11,0.42
33.11,64.56,99.69,3.88,5.59,0.41
32.74,68.5,99.73,2.71,2.81,0.41
31.23,74.5,99.88,2.45,5.77,0.42
30.1,78.62,99.9,2.92,10.21,0.43
30.51,74.12,99.98,5.14,4.74,0.45
31.5,69.81,100.11,4.41,3.48,0.45
32.23,67.62,100.16,3.97,0.22,0.45
32.9,64.56,100.14,5.23,0.01,0.45
32.23,68.25,99.98,6.66,0.26,0.44
31.03,75.06,99.73,5.61,5.18,0.45
31.8,71.56,99.59,4.93,1.47,0.45
30.51,80.06,99.59,2.87,9.01,0.45
31.38,72.12,99.58,1.58,2.2,0.45
30.61,75.12,99.45,4.48,4.93,0.45
30.4,80,99.52,4.42,17.33,0.46
30.74,75.5,99.68,4.16,4.83,0.48
31.67,70.81,99.62,3.84,0.69,0.48
30.15,80.12,99.41,3,11.64,0.48
30.34,80.56,99.16,2.78,12.95,0.49
30.45,76.5,99.35,5.91,5.47,0.49
30.88,75.12,99.65,6.42,5.24,0.49
30.16,77.88,99.73,6.37,6.4,0.49
30.44,76.81,99.74,5.09,1.77,0.49
29.37,81.88,99.96,5.63,8.2,0.49
29.5,81.94,100.07,5.37,3.63,0.49
30.11,79.12,100.05,5.06,4.25,0.49
30.91,75,99.81,4.62,1.2,0.49
31.4,74.06,99.72,3.77,1.33,0.49
30.89,76.5,99.87,2.62,7.02,0.48
30.51,75.75,99.91,2.38,3.33,0.48
31.07,72.19,99.86,2.98,3.07,0.48
30.48,76.5,99.97,3.5,1.19,0.48
30.65,74.88,100.11,3.55,4.54,0.48
30.91,71.94,100.12,4.35,0.36,0.48
30.05,75.88,100.09,4.42,0.24,0.48
30.19,75.56,100.03,4.92,1.75,0.48
30.16,76.56,100.01,3.45,8.16,0.48
29.15,84.5,99.95,2.25,13.28,0.5
28.6,82.81,99.72,2.92,8.13,0.5
29.19,80.5,99.67,2.62,9.11,0.51
29.45,82.56,99.76,4.8,10.36,0.52
28.89,83.94,99.83,6.3,15.29,0.52
28.48,80.5,100.04,5.04,2.91,0.53
28.94,81.12,99.95,4.33,4.54,0.53
29.28,79.75,99.86,3.04,2.28,0.52
29.03,83.69,99.73,3.73,5.75,0.52
29.78,82.12,99.6,2.33,9.31,0.53
30.54,82.25,99.45,1.84,7.9,0.53
